Date,place,Cured,Deaths,Confirmed
3/9/2020,West Bengal,140913,3339,168697
4/9/2020,Andaman and Nicobar Islands,2823,48,3223
4/9/2020,Andhra Pradesh,358009,4200,465730
4/9/2020,Arunachal Pradesh,3167,7,4574
4/9/2020,Assam,90700,330,118333
4/9/2020,Bihar,124976,672,142967
4/9/2020,Chandigarh,2883,63,5065
4/9/2020,Chhattisgarh,18950,315,37967
4/9/2020,Dadra and Nagar Haveli and Daman and Diu,2154,2,2450
4/9/2020,Delhi,160114,4500,182306
4/9/2020,Goa,14361,212,19355
4/9/2020,Gujarat,81055,3062,100213
4/9/2020,Haryana,55889,740,70099
4/9/2020,Himachal Pradesh,4859,48,6615
4/9/2020,Jammu and Kashmir,30759,743,39943
4/9/2020,Jharkhand,30886,444,46480
4/9/2020,Karnataka,268035,6054,370206
4/9/2020,Kerala,57728,315,79625
4/9/2020,Ladakh,2039,35,2840
4/9/2020,Madhya Pradesh,52215,1483,68586
4/9/2020,Maharashtra,612484,25586,843844
4/9/2020,Manipur,4774,32,6609
4/9/2020,Meghalaya,1393,13,2626
4/9/2020,Mizoram,671,0,1040
4/9/2020,Nagaland,3324,9,4066
4/9/2020,Odisha,87351,522,113411
4/9/2020,Puducherry,10279,260,15581
4/9/2020,Punjab,41271,1690,58515
4/9/2020,Rajasthan,71220,1095,86227
4/9/2020,Sikkim,1304,4,1738
4/9/2020,Tamil Nadu,386173,7608,445851
4/9/2020,Telengana,102024,866,135884
4/9/2020,Tripura,8212,129,13816
4/9/2020,Uttarakhand,15009,300,22180
4/9/2020,Uttar Pradesh,185812,3691,247101
4/9/2020,West Bengal,144248,3394,171681
5/9/2020,Andaman and Nicobar Islands,2863,49,3257
5/9/2020,Andhra Pradesh,370163,4276,476506
5/9/2020,Arunachal Pradesh,3280,7,4775
5/9/2020,Assam,92720,345,121224
5/9/2020,Bihar,126371,701,144104
5/9/2020,Chandigarh,3105,68,5268
5/9/2020,Chhattisgarh,19625,337,40634
5/9/2020,Dadra and Nagar Haveli and Daman and Diu,2180,2,2467
5/9/2020,Delhi,161865,4513,185220
5/9/2020,Goa,14747,220,19863
5/9/2020,Gujarat,82273,3076,101533
5/9/2020,Haryana,57171,759,71983
5/9/2020,Himachal Pradesh,4965,50,6830
5/9/2020,Jammu and Kashmir,31435,755,40990
5/9/2020,Jharkhand,32043,447,48039
5/9/2020,Karnataka,274196,6170,379486
5/9/2020,Kerala,60444,326,82104
5/9/2020,Ladakh,2085,35,2935
5/9/2020,Madhya Pradesh,53257,1513,70244
5/9/2020,Maharashtra,625773,25964,863062
5/9/2020,Manipur,4899,35,6699
5/9/2020,Meghalaya,1468,14,2734
5/9/2020,Mizoram,683,0,1046
5/9/2020,Nagaland,3361,10,4107
5/9/2020,Odisha,90331,531,116678
5/9/2020,Puducherry,10674,280,16164
5/9/2020,Punjab,42543,1739,60013
5/9/2020,Rajasthan,71899,1108,87797
5/9/2020,Sikkim,1329,5,1843
5/9/2020,Tamil Nadu,392507,7687,451827
5/9/2020,Telengana,104603,877,138395
5/9/2020,Tripura,8483,136,14507
5/9/2020,Uttarakhand,15511,312,23011
5/9/2020,Uttar Pradesh,190818,3762,253175
5/9/2020,West Bengal,147553,3452,174659
6/9/2020,Andaman and Nicobar Islands,2904,50,3292
6/9/2020,Andhra Pradesh,382104,4347,487331
6/9/2020,Arunachal Pradesh,3381,8,4914
6/9/2020,Assam,95063,352,123922
6/9/2020,Bihar,128503,735,145832
6/9/2020,Chandigarh,3290,69,5502
6/9/2020,Chhattisgarh,20487,356,43163
6/9/2020,Dadra and Nagar Haveli and Daman and Diu,2234,2,2537
6/9/2020,Delhi,163785,4538,188193
6/9/2020,Goa,15281,229,20455
6/9/2020,Gujarat,83419,3091,102844
6/9/2020,Haryana,58580,781,74272
6/9/2020,Himachal Pradesh,4986,54,7018
6/9/2020,Jammu and Kashmir,31924,770,42241
6/9/2020,Jharkhand,34330,462,49797
6/9/2020,Karnataka,283298,6298,389232
6/9/2020,Kerala,62555,337,84759
6/9/2020,Ladakh,2127,35,2996
6/9/2020,Madhya Pradesh,54649,1543,71880
6/9/2020,Maharashtra,636574,26276,883862
6/9/2020,Manipur,4975,36,6883
6/9/2020,Meghalaya,1527,15,2916
6/9/2020,Mizoram,718,0,1062
6/9/2020,Nagaland,3392,10,4128
6/9/2020,Odisha,93774,538,120221
6/9/2020,Puducherry,11107,298,16566
6/9/2020,Punjab,43849,1808,61527
6/9/2020,Rajasthan,73245,1122,89363
6/9/2020,Sikkim,1347,5,1901
6/9/2020,Tamil Nadu,398366,7748,457697
6/9/2020,Telengana,107530,886,140969
6/9/2020,Tripura,8745,144,15109
6/9/2020,Uttarakhand,16056,330,23961
6/9/2020,Uttar Pradesh,195959,3843,259765
6/9/2020,West Bengal,150801,3510,177701
7/9/2020,Andaman and Nicobar Islands,2951,50,3332
7/9/2020,Andhra Pradesh,394019,4417,498125
7/9/2020,Arunachal Pradesh,3472,8,5000
7/9/2020,Assam,96826,360,125459
7/9/2020,Bihar,130485,750,147661
7/9/2020,Chandigarh,3439,71,5763
7/9/2020,Chhattisgarh,21198,380,45263
7/9/2020,Dadra and Nagar Haveli and Daman and Diu,2271,2,2575
7/9/2020,Delhi,165973,4567,191449
7/9/2020,Goa,15839,236,20829
7/9/2020,Gujarat,84631,3105,104179
7/9/2020,Haryana,60051,806,76549
7/9/2020,Himachal Pradesh,5184,55,7415
7/9/2020,Jammu and Kashmir,32327,784,43557
7/9/2020,Jharkhand,36184,469,51063
7/9/2020,Karnataka,292873,6393,398551
7/9/2020,Kerala,64751,347,87841
7/9/2020,Ladakh,2151,35,3036
7/9/2020,Madhya Pradesh,55887,1572,73574
7/9/2020,Maharashtra,644400,26604,907212
7/9/2020,Manipur,5164,38,7022
7/9/2020,Meghalaya,1556,16,3005
7/9/2020,Mizoram,734,0,1114
7/9/2020,Nagaland,3511,10,4178
7/9/2020,Odisha,96364,546,124031
7/9/2020,Puducherry,11632,314,17032
7/9/2020,Punjab,45455,1862,63473
7/9/2020,Rajasthan,74861,1137,90956
7/9/2020,Sikkim,1371,5,1910
7/9/2020,Tamil Nadu,404186,7836,463480
7/9/2020,Telengana,110241,895,142771
7/9/2020,Tripura,9048,149,15508
7/9/2020,Uttarakhand,16648,341,24629
7/9/2020,Uttar Pradesh,200738,3920,266283
7/9/2020,West Bengal,154008,3562,180788
8/9/2020,Andaman and Nicobar Islands,2997,50,3359
8/9/2020,Andhra Pradesh,404074,4487,506493
8/9/2020,Arunachal Pradesh,3596,8,5180
8/9/2020,Assam,99076,370,128244
8/9/2020,Bihar,132145,761,149027
8/9/2020,Chandigarh,3734,74,5995
8/9/2020,Chhattisgarh,22177,395,47280
8/9/2020,Dadra and Nagar Haveli and Daman and Diu,2291,2,2590
8/9/2020,Delhi,168384,4599,193526
8/9/2020,Goa,16427,245,21173
8/9/2020,Gujarat,85907,3120,105509
8/9/2020,Haryana,61611,829,78773
8/9/2020,Himachal Pradesh,5370,56,7660
8/9/2020,Jammu and Kashmir,32760,801,44570
8/9/2020,Jharkhand,37550,482,52620
8/9/2020,Karnataka,300770,6534,404324
8/9/2020,Kerala,66997,359,89489
8/9/2020,Ladakh,2211,35,3064
8/9/2020,Madhya Pradesh,56909,1589,75459
8/9/2020,Maharashtra,659322,27027,923641
8/9/2020,Manipur,5358,38,7106
8/9/2020,Meghalaya,1560,17,3034
8/9/2020,Mizoram,735,0,1114
8/9/2020,Nagaland,3685,10,4220
8/9/2020,Odisha,99398,556,127892
8/9/2020,Puducherry,12135,325,17316
8/9/2020,Punjab,47020,1923,65583
8/9/2020,Rajasthan,76427,1151,92536
8/9/2020,Sikkim,1396,5,1939
8/9/2020,Tamil Nadu,410116,7925,469256
8/9/2020,Telengana,112587,906,145163
8/9/2020,Tripura,9342,152,16135
8/9/2020,Uttarakhand,17123,348,25436
8/9/2020,Uttar Pradesh,205731,3976,271851
8/9/2020,West Bengal,157029,3620,183865
9/9/2020,Andaman and Nicobar Islands,3035,50,3392
9/9/2020,Andhra Pradesh,415765,4560,517094
9/9/2020,Arunachal Pradesh,3723,9,5402
9/9/2020,Assam,101239,378,130823
9/9/2020,Bihar,134391,765,150502
9/9/2020,Chandigarh,3960,78,6372
9/9/2020,Chhattisgarh,22792,407,50114
9/9/2020,Dadra and Nagar Haveli and Daman and Diu,2321,2,2617
9/9/2020,Delhi,170140,4618,197135
9/9/2020,Goa,16875,256,21630
9/9/2020,Gujarat,87352,3133,106804
9/9/2020,Haryana,63315,854,81059
9/9/2020,Himachal Pradesh,5445,60,7831
9/9/2020,Jammu and Kashmir,33251,815,45925
9/9/2020,Jharkhand,39362,496,55296
9/9/2020,Karnataka,308573,6680,412190
9/9/2020,Kerala,68863,372,92515
9/9/2020,Ladakh,2211,35,3102
9/9/2020,Madhya Pradesh,58509,1609,77323
9/9/2020,Maharashtra,672556,27407,943772
9/9/2020,Manipur,5480,39,7202
9/9/2020,Meghalaya,1716,17,3076
9/9/2020,Mizoram,745,0,1123
9/9/2020,Nagaland,3739,10,4245
9/9/2020,Odisha,102185,569,131382
9/9/2020,Puducherry,12581,337,17749
9/9/2020,Punjab,49327,1990,67547
9/9/2020,Rajasthan,77872,1164,94126
9/9/2020,Sikkim,1413,7,1958
9/9/2020,Tamil Nadu,416715,8012,474940
9/9/2020,Telengana,115072,916,147642
9/9/2020,Tripura,9653,161,16717
9/9/2020,Uttarakhand,17473,360,26094
9/9/2020,Uttar Pradesh,211170,4047,278473
9/9/2020,West Bengal,160025,3677,186956
10/9/2020,Andaman and Nicobar Islands,3078,51,3426
10/9/2020,Andhra Pradesh,425607,4634,527512
10/9/2020,Arunachal Pradesh,3906,9,5545
10/9/2020,Assam,103504,396,133066
10/9/2020,Bihar,135791,775,152192
10/9/2020,Chandigarh,4140,80,6704
10/9/2020,Chhattisgarh,24414,477,52932
10/9/2020,Dadra and Nagar Haveli and Daman and Diu,2346,2,2643
10/9/2020,Delhi,172763,4638,201174
10/9/2020,Goa,17156,262,22251
10/9/2020,Gujarat,88688,3149,108133
10/9/2020,Haryana,65143,882,83353
10/9/2020,Himachal Pradesh,5597,63,8147
10/9/2020,Jammu and Kashmir,33871,832,47542
10/9/2020,Jharkhand,40659,512,56897
10/9/2020,Karnataka,315433,6808,421730
10/9/2020,Kerala,70917,384,95917
10/9/2020,Ladakh,2329,35,3142
10/9/2020,Madhya Pradesh,59850,1640,79192
10/9/2020,Maharashtra,686462,27787,967349
10/9/2020,Manipur,5548,40,7362
10/9/2020,Meghalaya,1823,19,3197
10/9/2020,Mizoram,750,0,1192
10/9/2020,Nagaland,3787,10,4375
10/9/2020,Odisha,105295,580,135130
10/9/2020,Puducherry,12967,347,18084
10/9/2020,Punjab,50558,2061,69684
10/9/2020,Rajasthan,79450,1178,95736
10/9/2020,Sikkim,1429,7,1989
10/9/2020,Tamil Nadu,423231,8090,480524
10/9/2020,Telengana,117143,927,150176
10/9/2020,Tripura,9993,173,17252
10/9/2020,Uttarakhand,18262,372,27211
10/9/2020,Uttar Pradesh,216901,4112,285041
10/9/2020,West Bengal,162992,3730,190063
11/9/2020,Andaman and Nicobar Islands,3121,51,3465
11/9/2020,Andhra Pradesh,435647,4702,537687
11/9/2020,Arunachal Pradesh,4005,9,5672
11/9/2020,Assam,105701,414,135805
11/9/2020,Bihar,137544,785,153568
11/9/2020,Chandigarh,4331,83,6987
11/9/2020,Chhattisgarh,25855,493,55680
11/9/2020,Dadra and Nagar Haveli and Daman and Diu,2375,2,2671
11/9/2020,Delhi,175400,4666,205482
11/9/2020,Goa,17592,268,22890
11/9/2020,Gujarat,90103,3164,109465
11/9/2020,Haryana,66705,907,85944
11/9/2020,Himachal Pradesh,5677,66,8466
11/9/2020,Jammu and Kashmir,34215,845,49134
11/9/2020,Jharkhand,42115,517,58079
11/9/2020,Karnataka,322454,6937,430947
11/9/2020,Kerala,72578,396,99266
11/9/2020,Ladakh,2366,36,3177
11/9/2020,Madhya Pradesh,61285,1661,81379
11/9/2020,Maharashtra,700715,28282,990795
11/9/2020,Manipur,5793,44,7470
11/9/2020,Meghalaya,1842,20,3296
11/9/2020,Mizoram,750,0,1333
11/9/2020,Nagaland,3792,10,4636
11/9/2020,Odisha,108001,591,139121
11/9/2020,Puducherry,13389,353,18536
11/9/2020,Punjab,51906,2149,72143
11/9/2020,Rajasthan,80482,1192,97376
11/9/2020,Sikkim,1470,7,2009
11/9/2020,Tamil Nadu,429416,8154,486052
11/9/2020,Telengana,119467,940,152602
11/9/2020,Tripura,10255,173,17811
11/9/2020,Uttarakhand,18783,377,28266
11/9/2020,Uttar Pradesh,221506,4206,292029
11/9/2020,West Bengal,166027,3771,193175
12/9/2020,Andaman and Nicobar Islands,3157,51,3494
12/9/2020,Andhra Pradesh,446716,4779,547686
12/9/2020,Arunachal Pradesh,4126,10,5825
12/9/2020,Assam,108329,430,138339
12/9/2020,Bihar,139458,797,155445
12/9/2020,Chandigarh,4600,86,7292
12/9/2020,Chhattisgarh,27123,519,58643
12/9/2020,Dadra and Nagar Haveli and Daman and Diu,2413,2,2695
12/9/2020,Delhi,178154,4687,209748
12/9/2020,Goa,18065,276,23445
12/9/2020,Gujarat,91343,3180,110809
12/9/2020,Haryana,68525,932,88332
12/9/2020,Himachal Pradesh,5839,71,8784
12/9/2020,Jammu and Kashmir,34689,854,50712
12/9/2020,Jharkhand,43328,532,59040
12/9/2020,Karnataka,334999,7067,440411
12/9/2020,Kerala,73900,410,102254
12/9/2020,Ladakh,2387,38,3228
12/9/2020,Madhya Pradesh,62936,1691,83619
12/9/2020,Maharashtra,715023,28724,1015681
12/9/2020,Manipur,6002,44,7579
12/9/2020,Meghalaya,1889,24,3447
12/9/2020,Mizoram,790,0,1379
12/9/2020,Nagaland,3802,10,4946
12/9/2020,Odisha,112062,605,143117
12/9/2020,Puducherry,13783,365,19026
12/9/2020,Punjab,53308,2212,74616
12/9/2020,Rajasthan,81970,1207,99036
12/9/2020,Sikkim,1486,8,2026
12/9/2020,Tamil Nadu,435422,8231,491571
12/9/2020,Telengana,121925,950,154880
12/9/2020,Tripura,10734,182,18281
12/9/2020,Uttarakhand,19428,388,29221
12/9/2020,Uttar Pradesh,227442,4282,299045
12/9/2020,West Bengal,169043,3828,196332
13/09/20,Andaman and Nicobar Islands,3202,51,3521
13/09/20,Andhra Pradesh,457008,4846,557587
13/09/20,Arunachal Pradesh,4253,10,5975
13/09/20,Assam,110885,453,140471
13/09/20,Bihar,141499,808,156703
13/09/20,Chandigarh,4864,92,7542
13/09/20,Chhattisgarh,27978,539,61763
13/09/20,Dadra and Nagar Haveli and Daman and Diu,2444,2,2725
13/09/20,Delhi,181295,4715,214069
13/09/20,Goa,18576,286,24185
13/09/20,Gujarat,92678,3195,112174
13/09/20,Haryana,70713,956,91115
13/09/20,Himachal Pradesh,5962,73,9229
13/09/20,Jammu and Kashmir,35285,864,52410
13/09/20,Jharkhand,45074,542,60460
13/09/20,Karnataka,344556,7161,449551
13/09/20,Kerala,75844,425,105139
13/09/20,Ladakh,2414,39,3294
13/09/20,Madhya Pradesh,64398,1728,85966
13/09/20,Maharashtra,728512,29115,1037765
13/09/20,Manipur,6102,45,7731
13/09/20,Meghalaya,2020,25,3615
13/09/20,Mizoram,823,0,1414
13/09/20,Nagaland,3839,10,5064
13/09/20,Odisha,115279,616,146894
13/09/20,Puducherry,14228,370,19445
13/09/20,Punjab,55385,2288,77057
13/09/20,Rajasthan,82902,1221,100705
13/09/20,Sikkim,1503,11,2055
13/09/20,Tamil Nadu,441649,8307,497066
13/09/20,Telengana,124528,961,157096
13/09/20,Tripura,11132,194,18910
13/09/20,Uttarakhand,20153,402,30336
13/09/20,Uttar Pradesh,233527,4349,305831
13/09/20,West Bengal,172085,3887,199493
14/09/20,Andaman and Nicobar Islands,3243,51,3546
14/09/20,Andhra Pradesh,467139,4912,567123
14/09/20,Arunachal Pradesh,4379,10,6121
14/09/20,Assam,113133,469,141763
14/09/20,Bihar,143350,822,158285
14/09/20,Chandigarh,5170,93,7991
14/09/20,Chhattisgarh,31931,555,63991
14/09/20,Dadra and Nagar Haveli and Daman and Diu,2488,2,2745
14/09/20,Delhi,184748,4744,218304
14/09/20,Goa,19129,290,24592
14/09/20,Gujarat,93883,3210,113500
14/09/20,Haryana,72587,975,93641
14/09/20,Himachal Pradesh,6114,77,9555
14/09/20,Jammu and Kashmir,35737,878,54096
14/09/20,Jharkhand,46583,555,61474
14/09/20,Karnataka,352958,7265,459445
14/09/20,Kerala,77699,439,108278
14/09/20,Ladakh,2436,40,3345
14/09/20,Madhya Pradesh,65998,1762,88247
14/09/20,Maharashtra,740061,29531,1060308
14/09/20,Manipur,6191,46,7875
14/09/20,Meghalaya,2075,26,3724
14/09/20,Mizoram,830,0,1428
14/09/20,Nagaland,3901,10,5083
14/09/20,Odisha,118642,626,150807
14/09/20,Puducherry,14570,385,19833
14/09/20,Punjab,57536,2356,79679
14/09/20,Rajasthan,84518,1236,102408
14/09/20,Sikkim,1505,14,2086
14/09/20,Tamil Nadu,447366,8381,502759
14/09/20,Telengana,127007,974,158513
14/09/20,Tripura,11536,200,19165
14/09/20,Uttarakhand,21040,414,31973
14/09/20,Uttar Pradesh,239485,4429,312036
14/09/20,West Bengal,175139,3945,202708
15/09/20,Andaman and Nicobar Islands,3278,52,3557
15/09/20,Andhra Pradesh,476903,4972,575079
15/09/20,Arunachal Pradesh,4531,11,6298
15/09/20,Assam,115054,482,144166
15/09/20,Bihar,145560,831,160366
15/09/20,Chandigarh,5300,98,8245
15/09/20,Chhattisgarh,33109,573,67327
15/09/20,Dadra and Nagar Haveli and Daman and Diu,2513,2,2763
15/09/20,Delhi,188122,4770,221533
15/09/20,Goa,19648,304,24898
15/09/20,Gujarat,95138,3227,114834
15/09/20,Haryana,74712,1000,96129
15/09/20,Himachal Pradesh,6182,82,9923
15/09/20,Jammu and Kashmir,36381,895,55325
15/09/20,Jharkhand,48112,561,62737
15/09/20,Karnataka,361823,7384,467689
15/09/20,Kerala,79809,454,110818
15/09/20,Ladakh,2475,41,3419
15/09/20,Madhya Pradesh,67711,1791,90730
15/09/20,Maharashtra,755850,29894,1077374
15/09/20,Manipur,6340,46,7971
15/09/20,Meghalaya,2151,27,3864
15/09/20,Mizoram,919,0,1468
15/09/20,Nagaland,3915,10,5214
15/09/20,Odisha,122024,637,155005
15/09/20,Puducherry,15027,394,20226
15/09/20,Punjab,58999,2424,82113
15/09/20,Rajasthan,86162,1250,104138
15/09/20,Sikkim,1521,16,2119
15/09/20,Tamil Nadu,453165,8434,508511
15/09/20,Telengana,129187,984,160571
15/09/20,Tripura,11925,207,19696
15/09/20,Uttarakhand,22213,429,33016
15/09/20,Uttar Pradesh,245417,4491,317195
15/09/20,West Bengal,178223,4003,205919
16/09/20,Andaman and Nicobar Islands,3318,52,3574
16/09/20,Andhra Pradesh,486531,5041,583925
16/09/20,Arunachal Pradesh,4658,13,6466
16/09/20,Assam,116903,492,146575
16/09/20,Bihar,146980,836,160871
16/09/20,Chandigarh,5502,99,8592
16/09/20,Chhattisgarh,34279,589,70777
16/09/20,Dadra and Nagar Haveli and Daman and Diu,2552,2,2783
16/09/20,Delhi,191203,4806,225796
16/09/20,Goa,20094,315,25511
16/09/20,Gujarat,96582,3244,116183
16/09/20,Haryana,77166,1026,98622
16/09/20,Himachal Pradesh,6444,90,10335
16/09/20,Jammu and Kashmir,37062,914,56654
16/09/20,Jharkhand,49750,571,64439
16/09/20,Karnataka,369229,7481,475265
16/09/20,Kerala,82341,466,114033
16/09/20,Ladakh,2517,44,3499
16/09/20,Madhya Pradesh,69613,1820,93053
16/09/20,Maharashtra,775273,30409,1097856
16/09/20,Manipur,6418,47,8210
16/09/20,Meghalaya,2190,28,4036
16/09/20,Mizoram,922,0,1480
16/09/20,Nagaland,3945,15,5229
16/09/20,Odisha,125738,645,158650
16/09/20,Puducherry,15522,405,20601
16/09/20,Punjab,60814,2514,84482
16/09/20,Rajasthan,87873,1264,105898
16/09/20,Sikkim,1690,19,2173
16/09/20,Tamil Nadu,458900,8502,514208
16/09/20,Telengana,131447,996,162844
16/09/20,Tripura,12435,217,20150
16/09/20,Uttarakhand,23230,438,34407
16/09/20,Uttar Pradesh,252097,4604,324036
16/09/20,West Bengal,181142,4062,209146
17/09/20,Andaman and Nicobar Islands,3345,52,3593
17/09/20,Andhra Pradesh,497376,5105,592760
17/09/20,Arunachal Pradesh,4787,13,6692
17/09/20,Assam,119367,511,148969
17/09/20,Bihar,148656,848,162463
17/09/20,Chandigarh,5683,104,8958
17/09/20,Chhattisgarh,35885,611,73966
17/09/20,Dadra and Nagar Haveli and Daman and Diu,2575,2,2810
17/09/20,Delhi,194516,4839,230269
17/09/20,Goa,20445,319,26139
17/09/20,Gujarat,98029,3256,117547
17/09/20,Haryana,78937,1045,101316
17/09/20,Himachal Pradesh,6558,91,10795
17/09/20,Jammu and Kashmir,37809,932,58244
17/09/20,Jharkhand,51357,579,66074
17/09/20,Karnataka,375809,7536,484990
17/09/20,Kerala,84608,480,117863
17/09/20,Ladakh,2536,46,3535
17/09/20,Madhya Pradesh,71535,1844,95515
17/09/20,Maharashtra,792832,30883,1121221
17/09/20,Manipur,6521,48,8320
17/09/20,Meghalaya,2264,29,4195
17/09/20,Mizoram,939,0,1506
17/09/20,Nagaland,3987,15,5263
17/09/20,Odisha,129859,656,162920
17/09/20,Puducherry,15923,418,21111
17/09/20,Punjab,63570,2592,87184
17/09/20,Rajasthan,89352,1279,107680
17/09/20,Sikkim,1722,19,2221
17/09/20,Tamil Nadu,464668,8559,519860
17/09/20,Telengana,133555,1005,165003
17/09/20,Tripura,12956,222,20676
17/09/20,Uttarakhand,24432,447,35947
17/09/20,Uttar Pradesh,258573,4690,330265
17/09/20,West Bengal,184113,4123,212383
18/09/20,Andaman and Nicobar Islands,3378,52,3604
18/09/20,Andhra Pradesh,508088,5177,601462
18/09/20,Arunachal Pradesh,4967,13,6851
18/09/20,Assam,121613,528,150349
18/09/20,Bihar,150040,855,164051
18/09/20,Chandigarh,6062,109,9256
18/09/20,Chhattisgarh,41111,628,77775
18/09/20,Dadra and Nagar Haveli and Daman and Diu,2608,2,2831
18/09/20,Delhi,198103,4877,234701
18/09/20,Goa,20844,327,26783
18/09/20,Gujarat,99681,3270,118926
18/09/20,Haryana,81690,1069,103773
18/09/20,Himachal Pradesh,6946,98,11190
18/09/20,Jammu and Kashmir,38521,951,59711
18/09/20,Jharkhand,52807,590,67100
18/09/20,Karnataka,383077,7629,494356
18/09/20,Kerala,87345,489,122214
18/09/20,Ladakh,2558,46,3576
18/09/20,Madhya Pradesh,74398,1877,97906
18/09/20,Maharashtra,812354,31351,1145840
18/09/20,Manipur,6538,51,8430
18/09/20,Meghalaya,2342,31,4356
18/09/20,Mizoram,949,0,1534
18/09/20,Nagaland,4098,15,5306
18/09/20,Odisha,133466,669,167161
18/09/20,Puducherry,16253,431,21428
18/09/20,Punjab,65818,2646,90032
18/09/20,Rajasthan,90685,1293,109473
18/09/20,Sikkim,1789,22,2274
18/09/20,Tamil Nadu,470192,8618,525420
18/09/20,Telengana,135357,1016,167046
18/09/20,Tripura,13559,228,20949
18/09/20,Uttarakhand,24965,460,37139
18/09/20,Uttar Pradesh,263288,4771,336294
18/09/20,West Bengal,187061,4183,215580
19/09/20,Andaman and Nicobar Islands,3414,52,3631
19/09/20,Andhra Pradesh,519891,5244,609558
19/09/20,Arunachal Pradesh,5106,13,7005
19/09/20,Assam,123687,540,152858
19/09/20,Bihar,151750,859,165218
19/09/20,Chandigarh,6415,113,9506
19/09/20,Chhattisgarh,44392,645,81617
19/09/20,Dadra and Nagar Haveli and Daman and Diu,2639,2,2859
19/09/20,Delhi,201671,4907,238828
19/09/20,Goa,21314,335,27379
19/09/20,Gujarat,100974,3286,120336
19/09/20,Haryana,83878,1092,106261
19/09/20,Himachal Pradesh,7081,111,11622
19/09/20,Jammu and Kashmir,39305,966,61041
19/09/20,Jharkhand,54052,602,68578
19/09/20,Karnataka,394026,7808,502982
19/09/20,Kerala,90085,501,126381
19/09/20,Ladakh,2600,48,3635
19/09/20,Madhya Pradesh,76952,1901,100458
19/09/20,Maharashtra,834432,31791,1167496
19/09/20,Manipur,6629,52,8607
19/09/20,Meghalaya,2437,32,4445
19/09/20,Mizoram,973,0,1548
19/09/20,Nagaland,4129,15,5357
19/09/20,Odisha,137567,682,171341
19/09/20,Puducherry,16715,462,21913
19/09/20,Punjab,68463,2708,92833
19/09/20,Rajasthan,92265,1308,111290
19/09/20,Sikkim,1857,24,2303
19/09/20,Tamil Nadu,475717,8685,530908
19/09/20,Telengana,137508,1025,169169
19/09/20,Tripura,14142,235,21484
19/09/20,Uttarakhand,26250,464,38007
19/09/20,Uttar Pradesh,270094,4869,342788
19/09/20,West Bengal,190021,4242,218772
20/09/20,Andaman and Nicobar Islands,3436,52,3644
20/09/20,Andhra Pradesh,530711,5302,617776
20/09/20,Arunachal Pradesh,5280,13,7250
